record_id,source,original_tag,review_reason,fuzzy_score,title,input_path
pathout:pathout::gastrointestinal::livertumorgrossing,pathout,GI::Liver::Concept::Reporting_Grossing::Grossing_Frozen_Section_And_Features_To_Report,pathout_non_abpath_local_tag,,"Pathology Outlines - Grossing, frozen section & features to report",data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::livertumorhcccytology,pathout,Cyto_Heme::Neoplastic::Malignant::Hcc_Cytology,pathout_non_abpath_local_tag,,Pathology Outlines - HCC - cytology,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::livertumorfibrolamellar,pathout,GI::Liver::Infectious::Hcc_Fibrolamellar_Variant,pathout_non_abpath_local_tag,,Pathology Outlines - HCC - fibrolamellar variant,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::livertumorlelhcc,pathout,GI::Liver::Infectious::Hcc_Lymphocyte_Rich,pathout_non_abpath_local_tag,,Pathology Outlines - HCC - lymphocyte rich,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::macrotrabecularhepatocellularcarcinoma,pathout,UNRESOLVED_ROOT::Liver::Neoplastic::Malignant::Hcc_Macrotrabecular_Massive,pathout_non_abpath_local_tag,,Pathology Outlines - HCC - macrotrabecular massive,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::livertumorsarcomatoid,pathout,GI::Liver::Neoplastic::Malignant::Hcc_Sarcomatoid_Variant,pathout_non_abpath_local_tag,,Pathology Outlines - HCC - sarcomatoid variant,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::livertumorscirrhoushcc,pathout,GI::Liver::Neoplastic::Malignant::Hcc_Scirrhous_Type,pathout_non_abpath_local_tag,,Pathology Outlines - HCC - scirrhous type,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::liversteatohepatitichcc,pathout,GI::Liver::Neoplastic::Hcc_Steatohepatitic,pathout_non_abpath_local_tag,,Pathology Outlines - HCC - steatohepatitic,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::livertumorundifferentiatedhcc,pathout,GI::Liver::Neoplastic::Malignant::Hcc_Undifferentiated_Variant,pathout_non_abpath_local_tag,,Pathology Outlines - HCC - undifferentiated variant,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::stainsher2colon,pathout,GI::Colon::Concept::Classification::HER2_Colon,pathout_non_abpath_local_tag,,Pathology Outlines - HER2 colon,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::stainsher2gi,pathout,GI::Stomach::Neoplastic::HER2_Stomach_Ge_Junction,pathout_non_abpath_local_tag,,Pathology Outlines - HER2 stomach/GE junction,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::stainshladr,pathout,Molecular::Concept::Neoplastic::Malignant::HLA_Dr,pathout_non_abpath_local_tag,,Pathology Outlines - HLA-DR,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::stainshras,pathout,Molecular::Solid::Concept::Management_Workup::Hras,pathout_non_abpath_local_tag,,Pathology Outlines - HRAS,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::esophagushsv,pathout,GI::Esophagus::Inflammatory::Hsv_Esophagitis,pathout_non_abpath_local_tag,,Pathology Outlines - HSV esophagitis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::microbiologyhinfluenzae,pathout,UNRESOLVED_ROOT::Microbiology::Normal_Histology::Haemophilus_Influenzae,pathout_non_abpath_local_tag,,Pathology Outlines - Haemophilus influenzae,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::colontumorangioma,pathout,GI::Colon::Neoplastic::Hemangioma,pathout_non_abpath_local_tag,,Pathology Outlines - Hemangioma,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::livertumorhemangioma,pathout,GI::Liver::Neoplastic::Hemangioma,pathout_non_abpath_local_tag,,Pathology Outlines - Hemangioma,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::liverhemochromatosis,pathout,GI::Liver::Depositional_Metabolic::Hemochromatosis,pathout_non_abpath_local_tag,,Pathology Outlines - Hemochromatosis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::stainsheppar1,pathout,Molecular::Concept::Neoplastic::Precursor::HEPPAR1,pathout_non_abpath_local_tag,,Pathology Outlines - HepPar1,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::liverhepaticfailure,pathout,GI::Liver::Infectious::Hepatic_Failure,pathout_non_abpath_local_tag,,Pathology Outlines - Hepatic failure,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::livertumorihe,pathout,GI::Liver::Neoplastic::Hepatic_Infantile_Hemangioma,pathout_non_abpath_local_tag,,Pathology Outlines - Hepatic infantile hemangioma,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::liverhsvn,pathout,GI::Liver::Neoplastic::Malignant::Hepatic_Small_Vessel_Neoplasm,pathout_non_abpath_local_tag,,Pathology Outlines - Hepatic small vessel neoplasm,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::liverhepatitisgeneral,pathout,GI::Liver::Inflammatory::Hepatitis_Acute_And_Chronic_General,pathout_non_abpath_local_tag,,Pathology Outlines - Hepatitis (acute and chronic)-general,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::liverhepa,pathout,GI::Liver::Infectious::Hepatitis_A_Virus_Hav,pathout_non_abpath_local_tag,,Pathology Outlines - Hepatitis A virus (HAV),data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::liverhepb,pathout,GI::Liver::Infectious::Hepatitis_B_Virus_Hbv,pathout_non_abpath_local_tag,,Pathology Outlines - Hepatitis B virus (HBV),data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::liverhepc,pathout,GI::Liver::Infectious::Hepatitis_C_Virus_Hcv,pathout_non_abpath_local_tag,,Pathology Outlines - Hepatitis C virus (HCV),data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::livertumorhepatoblastoma,pathout,GI::Liver::Neoplastic::Malignant::Hepatoblastoma,pathout_non_abpath_local_tag,,Pathology Outlines - Hepatoblastoma,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::livertumorhepatocellularadenoma,pathout,GI::Liver::Neoplastic::Benign::Hepatocellular_Adenoma,pathout_non_abpath_local_tag,,Pathology Outlines - Hepatocellular adenoma,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::livertumorhcc,pathout,GI::Liver::Neoplastic::Malignant::Hepatocellular_Carcinoma_Overview,pathout_non_abpath_local_tag,,Pathology Outlines - Hepatocellular carcinoma overview,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::colontumorhepatoid,pathout,GI::Colon::Neoplastic::Malignant::Hepatoid_Carcinoma,pathout_non_abpath_local_tag,,Pathology Outlines - Hepatoid carcinoma,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::stomachhdgc,pathout,GI::Stomach::Neoplastic::Malignant::Hereditary_Diffuse_Gastric_Cancer,pathout_non_abpath_local_tag,,Pathology Outlines - Hereditary diffuse gastric cancer,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::liverhht,pathout,GI::Biliary::Concept::Management_Workup::Hereditary_Hemorrhagic_Telangiectasia,pathout_non_abpath_local_tag,,Pathology Outlines - Hereditary hemorrhagic telangiectasia,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::cnsheroin,pathout,Neuro::Non_Neoplastic::Concept::Staging::Heroin_Leukoencephalopathy,pathout_non_abpath_local_tag,,Pathology Outlines - Heroin leukoencephalopathy,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::esophagusectopicsebaceousglands,pathout,GI::Esophagus::Congenital_Structural::Heterotopic_Ectopic_Sebaceous_Glands,pathout_non_abpath_local_tag,,Pathology Outlines - Heterotopic / ectopic sebaceous glands,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::smallbowelheterotopicgastric,pathout,GI::Small_Intestine::Concept::Management_Workup::Heterotopic_Gastric_Mucosa,pathout_non_abpath_local_tag,,Pathology Outlines - Heterotopic gastric mucosa,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::pancreasheterotopic,pathout,GI::Pancreas::Concept::Management_Workup::Heterotopic_Pancreas,pathout_non_abpath_local_tag,,Pathology Outlines - Heterotopic pancreas,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::smallbowelheterotopicpancreas,pathout,GI::Small_Intestine::Neoplastic::Benign::Heterotopic_Pancreas,pathout_non_abpath_local_tag,,Pathology Outlines - Heterotopic pancreas,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::stomachpancreaticheterotopia,pathout,GI::Stomach::Congenital_Structural::Heterotopic_Pancreas_Pancreatic_Acinar_Metaplasia,pathout_non_abpath_local_tag,,Pathology Outlines - Heterotopic pancreas / pancreatic acinar metaplasia,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::livertumorhighgradedysplasticnod,pathout,GI::Liver::Concept::Grading::High_Grade_Dysplastic_Nodule,pathout_non_abpath_local_tag,,Pathology Outlines - High grade dysplastic nodule,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::jointsnormalhistology,pathout,UNRESOLVED_ROOT::Joints::Normal_Histology::Histology_Joints,pathout_non_abpath_local_tag,,Pathology Outlines - Histology-joints,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::smallbowelnormalhistology,pathout,GI::Small_Intestine::Neoplastic::Malignant::Histology_Small_Intestine,pathout_non_abpath_local_tag,,Pathology Outlines - Histology-small intestine,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::colonhistoplasmosis,pathout,GI::Colon::Neoplastic::Malignant::Histoplasmosis,pathout_non_abpath_local_tag,,Pathology Outlines - Histoplasmosis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::parasitologyhookworm,pathout,UNRESOLVED_ROOT::Parasitology::Neoplastic::Malignant::Hookworm,pathout_non_abpath_local_tag,,Pathology Outlines - Hookworm,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::microbiologyhyalinemolds,pathout,UNRESOLVED_ROOT::Microbiology::Infectious::Hyaline_Molds,pathout_non_abpath_local_tag,,Pathology Outlines - Hyaline molds,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::parasitologyhymenolepisnana,pathout,UNRESOLVED_ROOT::Parasitology::Concept::Other::Hymenolepis_Nana,pathout_non_abpath_local_tag,,Pathology Outlines - Hymenolepis nana,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::transfusionmedhypotension,pathout,UNRESOLVED_ROOT::Transfusion_Medicine::Concept::Procedure_Specimen::Hypotension,pathout_non_abpath_local_tag,,Pathology Outlines - Hypotension,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::colontumoribdassociated,pathout,GI::Colon::Concept::Management_Workup::Ibd_Associated,pathout_non_abpath_local_tag,,Pathology Outlines - IBD associated,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::stainsifitm1,pathout,Molecular::Concept::Neoplastic::IFITM1,pathout_non_abpath_local_tag,,Pathology Outlines - IFITM1,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::colonidelalisib,pathout,GI::Colon::Inflammatory::Idelalisib_Associated,pathout_non_abpath_local_tag,,Pathology Outlines - Idelalisib associated,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::forensicsidentification,pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Concept::Procedure_Specimen::Identification,pathout_non_abpath_local_tag,,Pathology Outlines - Identification,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::myeloproliferativehypereosinophilicsyndrome,pathout,UNRESOLVED_ROOT::Heme::Concept::IHC_Markers::Idiopathic_Hypereosinophilic_Syndrome,pathout_non_abpath_local_tag,,Pathology Outlines - Idiopathic hypereosinophilic syndrome,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::colonmyointimalhyperplasia,pathout,GI::Colon::Neoplastic::Idiopathic_Myointimal_Hyperplasia_Of_Mesenteric_Veins,pathout_non_abpath_local_tag,,Pathology Outlines - Idiopathic myointimal hyperplasia of mesenteric veins,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::colontumorirf,pathout,GI::Colon::Concept::Other::Idiopathic_Retroperitoneal_Fibrosis,pathout_non_abpath_local_tag,,Pathology Outlines - Idiopathic retroperitoneal fibrosis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::mediastinumsclerosingmediastinitis,pathout,UNRESOLVED_ROOT::Mediastinum::Inflammatory::IGG4_Related_Sclerosing_Mediastinitis,pathout_non_abpath_local_tag,,Pathology Outlines - IgG4 related sclerosing mediastinitis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::stainsigh,pathout,Molecular::Heme::Neoplastic::Malignant::IGH_Stainsigh,pathout_non_abpath_local_tag,,Pathology Outlines - IgH,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::smallbowelilealpouch,pathout,GI::Small_Intestine::Inflammatory::Ileal_Pouch_Pouchitis,pathout_non_abpath_local_tag,,Pathology Outlines - Ileal pouch / pouchitis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::smallbowelmediterranean,pathout,GI::Small_Intestine::Neoplastic::Malignant::Immunoproliferative_Small_Intestinal_Disease_Isid,pathout_non_abpath_local_tag,,Pathology Outlines - Immunoproliferative small intestinal disease (ISID),data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::muscleinclusionbody,pathout,UNRESOLVED_ROOT::Skeletal_Muscle::Inflammatory::Inclusion_Body_Myositis,pathout_non_abpath_local_tag,,Pathology Outlines - Inclusion body myositis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::coloninfarct,pathout,GI::Colon::Concept::Reporting_Grossing::Infarct,pathout_non_abpath_local_tag,,Pathology Outlines - Infarct,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::coloninfarcted,pathout,GI::Colon::Inflammatory::Infarcted_Epiploic_Appendages,pathout_non_abpath_local_tag,,Pathology Outlines - Infarcted epiploic appendages,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::microbiologyanasakis,pathout,UNRESOLVED_ROOT::Microbiology::Infectious::Infectious_Disorders_General,pathout_non_abpath_local_tag,,Pathology Outlines - Infectious disorders-general,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::smallbowelinfectiousdisordersgen,pathout,GI::Small_Intestine::Infectious::Infectious_Disorders_General,pathout_non_abpath_local_tag,,Pathology Outlines - Infectious disorders-general,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::eyenevijuvenile,pathout,Skin::Neoplastic::Melanocytic::Benign::Inflamed_Juvenile_Conjunctival_Nevus,pathout_non_abpath_local_tag,,Pathology Outlines - Inflamed juvenile conjunctival nevus,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::colonindeterminate,pathout,GI::Colon::Inflammatory::Inflammatory_Bowel_Disease_Indeterminate_Type,pathout_non_abpath_local_tag,,"Pathology Outlines - Inflammatory bowel disease, indeterminate type",data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::colontumorimt,pathout,GI::Mesenchymal::Fibroblastic_Adipose::Inflammatory_Myofibroblastic_Tumor,pathout_non_abpath_local_tag,,Pathology Outlines - Inflammatory myofibroblastic tumor,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::smallbowelimt,pathout,GI::Mesenchymal::Fibroblastic_Adipose::Inflammatory_Myofibroblastic_Tumor,pathout_non_abpath_local_tag,,Pathology Outlines - Inflammatory myofibroblastic tumor,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::appendixinterval,pathout,GI::Appendix::Inflammatory::Interval_Appendicitis,pathout_non_abpath_local_tag,,Pathology Outlines - Interval appendicitis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::stomachintestinalmetaplasia,pathout,GI::Stomach::Congenital_Structural::Intestinal_Metaplasia,pathout_non_abpath_local_tag,,Pathology Outlines - Intestinal metaplasia,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::colonintestinalneuronal,pathout,GI::Colon::Neoplastic::Precursor::Intestinal_Neuronal_Dysplasia,pathout_non_abpath_local_tag,,Pathology Outlines - Intestinal neuronal dysplasia,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::colonspirochetosis,pathout,GI::Colon::Concept::Other::Intestinal_Spirochetosis,pathout_non_abpath_local_tag,,Pathology Outlines - Intestinal spirochetosis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::anusintradermalnevus,pathout,GI::Anus::Neoplastic::Benign::Intradermal_Nevus,pathout_non_abpath_local_tag,,Pathology Outlines - Intradermal nevus,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::pancreasipmn,pathout,GI::Pancreas::Neoplastic::Intraductal_Papillary_Mucinous_Neoplasm_Ipmn,pathout_non_abpath_local_tag,,Pathology Outlines - Intraductal papillary mucinous neoplasm (IPMN),data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::gastrointestinal::livertumorintraductalpap,pathout,GI::Biliary::Neoplastic::Intraductal_Papillary_Neoplasm_Of_The_Bile_Ducts,pathout_non_abpath_local_tag,,Pathology Outlines - Intraductal papillary neoplasm of the bile ducts,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
